"";"Start";"End";"Summary";"Description";"Year";"Month";"Hours";"Pedagogical.Activity"
"794";2017-02-09 19:00:00;2017-02-10 00:00:00;"nybi";NA;"2017";"Feb";5;""
"795";2017-02-09 09:00:00;2017-02-09 17:30:00;"ingexys p2";NA;"2017";"Feb";8.5;"Ingexys P2"
"796";2017-02-08 16:00:00;2017-02-08 18:00:00;"ademe - visite fab living lab";NA;"2017";"Feb";2;""
"797";2017-02-08 10:30:00;2017-02-08 12:30:00;"rendez-vous claudine guidat";"3 personnes";"2017";"Feb";2;""
"798";2017-02-08 09:00:00;2017-02-08 12:30:00;"ingexys p2";NA;"2017";"Feb";3.5;"Ingexys P2"
"799";2017-02-07 09:00:00;2017-02-07 17:30:00;"ingexys p2";NA;"2017";"Feb";8.5;"Ingexys P2"
"800";2017-02-06 11:15:00;2017-02-06 13:00:00;"dekra-vérifications éléctriques";NA;"2017";"Feb";1.75;""
"801";2017-02-06 09:00:00;2017-02-06 17:30:00;"ingexys p2";NA;"2017";"Feb";8.5;"Ingexys P2"
"802";2017-02-06 01:00:00;2017-02-11 01:00:00;"ingexys pétale 2";NA;"2017";"Feb";120;"Ingexys P2"
"803";2017-02-03 09:00:00;2017-02-03 18:00:00;"formation formation ""prototypage rapide et imprimante 3d"" jour 1 créat";NA;"2017";"Feb";9;""
"804";2017-02-03 09:00:00;2017-02-03 10:00:00;"rdv groupe projet tea";NA;"2017";"Feb";1;""
"805";2017-02-02 09:00:00;2017-02-02 17:00:00;"formation inra";NA;"2017";"Feb";8;""
"806";2017-02-01 13:00:00;2017-02-01 19:00:00;"formation inra";"avec présence de grégory";"2017";"Feb";6;""
"807";2017-02-01 09:00:00;2017-02-01 13:00:00;"formation inra";NA;"2017";"Feb";4;""
"808";2017-01-31 09:00:00;2017-01-31 19:00:00;"formation inra";"30 personnes accompagné par pt et vb 
13h30 ou 14h présentation lf2l par ldupont  30 min";"2017";"Jan";10;""
"809";2017-01-30 13:00:00;2017-01-30 19:00:00;"formation inra";"30 personnes";"2017";"Jan";6;""
"810";2017-01-30 11:00:00;2017-01-30 12:30:00;"arrivée inra";NA;"2017";"Jan";1.5;""
"811";2017-01-30 09:00:00;2017-01-30 17:00:00;"cours patrick+alaa";"13 étudiants 
";"2017";"Jan";8;""
"812";2017-01-26 09:00:00;2017-01-26 17:00:00;"cours patrick+alaa";"13 étudiants 
";"2017";"Jan";8;""
"813";2017-01-26 08:00:00;2017-01-26 13:00:00;"concours geipi polytech";"message de anne mairet : 

""coucou noémie, 
la plateforme lf2l est elle disponible le jeudi 26 janvier de 8h à 13h pour accueillir la réunion annuelle des correspondants du concours geipi polytech (concours d'entrée dans une école d'ingénieur après le bac s)? 
il y aurait entre 30 et 40 personnes. il faut juste pouvoir projeter et installer des tables pour que les gens puissent prendre des notes. 
on organiserait une pause café et une livraison de panier repas. 

tu me dis si ça peut coller ? (laure est ok)"" 


";"2017";"Jan";5;""
"814";2017-01-23 13:30:00;2017-01-23 17:30:00;"r. bary";"pour le 23, nous serons une petite quinzaine. on a seulement besoin des tables et tableaux de la partie living lab (on n'ira pas embêter les collègues du fab lab).

niveau matériel, je ramène des post-it et du scotch. je pense que, côté feutres et paper-board, il y a ce qu'il faut au fl2l.

par ailleurs, auprès de qui est-ce que je peux demander pour du café ? et, aussi, y aura-t-il quelqu'un pour nous accueillir dès 12h (on a du travail de préparation à faire) ?

raphaël";"2017";"Jan";4;""
"815";2017-01-19 09:00:00;2017-01-19 11:00:00;"visite lycée st exupéry de fameck - 50 pers";NA;"2017";"Jan";2;""
"816";2017-01-18 13:30:00;2017-01-18 16:30:00;"réunion laure+lm cesi";"6 personnes 
";"2017";"Jan";3;""
"817";2017-01-17 14:00:00;2017-01-17 19:00:00;"aiu mode plénier soutenances";NA;"2017";"Jan";5;"Ingexys P1"
"818";2017-01-16 14:00:00;2017-01-16 19:00:00;"aiu mode plénier soutenances";NA;"2017";"Jan";5;"Ingexys P1"
"819";2017-01-16 11:00:00;2017-01-16 12:00:00;"aiu : préparation plénier";NA;"2017";"Jan";1;"Ingexys P1"
"820";2017-01-16 01:00:00;2017-01-18 01:00:00;"aiu";NA;"2017";"Jan";48;"Ingexys P1"
"821";2017-01-13 14:00:00;2017-01-13 17:30:00;"aiu";NA;"2017";"Jan";3.5;"Ingexys P1"
"822";2017-01-13 09:00:00;2017-01-13 12:30:00;"aiu";NA;"2017";"Jan";3.5;"Ingexys P1"
"823";2017-01-12 14:00:00;2017-01-12 17:30:00;"aiu coaching";NA;"2017";"Jan";3.5;"Ingexys P1"
"824";2017-01-12 09:00:00;2017-01-12 12:30:00;"aiu coaching";NA;"2017";"Jan";3.5;"Ingexys P1"
"825";2017-01-12 08:45:00;2017-01-12 12:30:00;"ecole des mines v boly";NA;"2017";"Jan";3.75;""
"826";2017-01-11 16:30:00;2017-01-11 18:30:00;"réunion avec les mines nancy";"au lf2l comme validé avec laure. 

""madame bonjour, 

nous organisons une réunion le 11 janvier prochain de 16h30 à 18h30 sur le thème de l'enseignement de l'innovation en collaboration avec mme laure morel, directrice de l'erpi, mme boudarel, directrice des études de mines nancy et m. françois rousseau, directeur de mines nancy. 

nous souhaiterions pouvoir organiser cette réunion au sein de vos locaux afin de présenter votre structure à m. rousseau. 

je vous remercie de m'informer s'il vous est possible de nous mettre à disposition une salle de réunion pouvant accueillir ces 3 personnes. 

en vous remerciant par avance pour votre retour sur cette sollicitation, 
bien cordialement 
annabel scholz"" 


";"2017";"Jan";2;""
"827";2017-01-11 14:00:00;2017-01-11 17:30:00;"aiu eric dispo";NA;"2017";"Jan";3.5;"Ingexys P1"
"828";2017-01-11 09:00:00;2017-01-11 12:30:00;"aiu";NA;"2017";"Jan";3.5;"Ingexys P1"
"829";2017-01-10 14:00:00;2017-01-10 17:30:00;"aiu";NA;"2017";"Jan";3.5;"Ingexys P1"
"830";2017-01-10 09:00:00;2017-01-10 12:30:00;"aiu";NA;"2017";"Jan";3.5;"Ingexys P1"
"831";2017-01-09 14:00:00;2017-01-09 17:00:00;"aiu ateliers créatifs";NA;"2017";"Jan";3;"Ingexys P1"
"832";2017-01-09 09:00:00;2017-01-09 12:30:00;"aiu ateliers usage";NA;"2017";"Jan";3.5;"Ingexys P1"
"833";2017-01-06 12:30:00;2017-01-06 17:30:00;"aprés midi lqe";NA;"2017";"Jan";5;""
"834";2017-01-06 01:00:00;2017-01-07 01:00:00;"séance créativité lqe";NA;"2017";"Jan";24;""
"835";2017-01-05 14:00:00;2017-01-05 17:30:00;"aiu coaching";NA;"2017";"Jan";3.5;"Ingexys P1"
"836";2017-01-05 09:00:00;2017-01-05 12:30:00;"aiu coaching";NA;"2017";"Jan";3.5;"Ingexys P1"
"837";2017-01-04 17:00:00;2017-01-04 18:00:00;"reunion cité santé";NA;"2017";"Jan";1;""
"838";2017-01-04 15:00:00;2017-01-04 17:30:00;"projet 2a- 6 étudiants + mauricio c.";NA;"2017";"Jan";2.5;""
"839";2017-01-04 14:00:00;2017-01-04 17:30:00;"aiu mode plénier";NA;"2017";"Jan";3.5;"Ingexys P1"
"840";2017-01-04 09:00:00;2017-01-04 12:30:00;"aiu mode plénier";NA;"2017";"Jan";3.5;"Ingexys P1"
"841";2017-01-03 09:00:00;2017-01-03 12:30:00;"aiu mode plénier";NA;"2017";"Jan";3.5;"Ingexys P1"
"842";2017-01-03 01:00:00;2017-01-07 01:00:00;"aiu";NA;"2017";"Jan";96;"Ingexys P1"
"843";2016-12-16 08:00:00;2016-12-16 15:00:00;"soutenance hélène g.";NA;"2016";"Dec";7;""
"844";2016-12-15 14:00:00;2016-12-15 17:00:00;"préparation soutenance hélène g.";NA;"2016";"Dec";3;""
"845";2016-12-15 09:00:00;2016-12-15 12:00:00;"projet cyber entreprise";NA;"2016";"Dec";3;""
"846";2016-12-14 15:30:00;2016-12-14 17:00:00;"repetition hélène";NA;"2016";"Dec";1.5;""
"847";2016-12-14 09:00:00;2016-12-14 11:00:00;"rdv aline+jp thomesse";NA;"2016";"Dec";2;""
"848";2016-12-13 09:00:00;2016-12-13 12:00:00;"iseetech (laure et pascal)";NA;"2016";"Dec";3;""
"849";2016-12-12 10:00:00;2016-12-12 10:30:00;"audit onet";"audit de contrôle suite au dernier audit négatif. 
";"2016";"Dec";0.5;""
"850";2016-12-09 13:30:00;2016-12-09 17:00:00;"thèse fabio";NA;"2016";"Dec";3.5;""
"851";2016-12-07 08:45:00;2016-12-07 18:00:00;"atelier diclimap";NA;"2016";"Dec";9.25;""
"852";2016-12-06 09:00:00;2016-12-06 17:00:00;"répétition thèse fabio";NA;"2016";"Dec";8;""
"853";2016-12-04 10:00:00;2016-12-04 18:00:00;"nomad lab st nic";"faire des pièces 
âne et st nic

";"2016";"Dec";8;""
"854";2016-12-03 10:00:00;2016-12-03 19:00:00;"nomad lab st nic";"faire des pièces 
âne et st nic

prévoir installation + démontage";"2016";"Dec";9;""
"855";2016-12-02 09:00:00;2016-12-02 17:30:00;"ingexys";NA;"2016";"Dec";8.5;""
"856";2016-12-01 09:00:00;2016-12-01 17:30:00;"ingexys";NA;"2016";"Dec";8.5;""
"857";2016-11-30 09:00:00;2016-11-30 17:30:00;"ingexys";NA;"2016";"Nov";8.5;""
"858";2016-11-29 14:00:00;2016-11-29 15:15:00;"visite cnam";"animé par laure (passage des 2 côtés)";"2016";"Nov";1.25;""
"859";2016-11-29 09:00:00;2016-11-29 17:30:00;"ingexys";NA;"2016";"Nov";8.5;""
"860";2016-11-28 09:00:00;2016-11-28 17:30:00;"ingexys";NA;"2016";"Nov";8.5;""
"861";2016-11-28 01:00:00;2016-12-03 01:00:00;"ingexys pétale 2";NA;"2016";"Nov";120;"Ingexys P2"
"862";2016-11-25 14:45:00;2016-11-25 17:30:00;"copil thèse aline";NA;"2016";"Nov";2.75;""
"863";2016-11-25 14:00:00;2016-11-25 17:00:00;"tp 2ai (patrick ou alaa)";NA;"2016";"Nov";3;"ENSGSI"
"864";2016-11-25 09:00:00;2016-11-25 12:00:00;"tp 2ai (patrick ou alaa)";NA;"2016";"Nov";3;"ENSGSI"
"865";2016-11-25 09:00:00;2016-11-25 17:30:00;"module iuvtt";NA;"2016";"Nov";8.5;"IUVTT"
"866";2016-11-24 16:00:00;2016-11-24 16:30:00;"ab sécurité avec noémie";NA;"2016";"Nov";0.5;""
"867";2016-11-24 14:00:00;2016-11-24 17:30:00;"atelier scll";"espace ll

organisation par claudine guidat et jonathan lacroix

accueil epa - ccphva et partenaires industriels (bailleurs, constructeurs, promoteurs, maîtrise d'oeuvre urbaine et technique, maîtrise d'ouvrage) pour ""atelier consortium"" - atelier créatif outillé contextualisé
selon durée et mobilisation, comptera pour 1 ou 2 ateliers";"2016";"Nov";3.5;""
"868";2016-11-24 09:30:00;2016-11-24 12:00:00;"airbus avec j.claire";NA;"2016";"Nov";2.5;""
"869";2016-11-24 09:00:00;2016-11-24 12:00:00;"tp 2ai (patrick ou alaa)";NA;"2016";"Nov";3;"ENSGSI"
"870";2016-11-23 16:30:00;2016-11-23 17:30:00;"visite icn avec j.claire";NA;"2016";"Nov";1;""
"871";2016-11-23 14:30:00;2016-11-23 16:30:00;"aline+d.gegonne";NA;"2016";"Nov";2;""
"872";2016-11-23 14:00:00;2016-11-23 17:00:00;"tp 2ai (patrick ou alaa)";NA;"2016";"Nov";3;"ENSGSI"
"873";2016-11-23 09:00:00;2016-11-23 12:15:00;"module iuvtt";NA;"2016";"Nov";3.25;"IUVTT"
"874";2016-11-23 09:00:00;2016-11-23 12:00:00;"tp 2ai (patrick ou alaa)";NA;"2016";"Nov";3;"ENSGSI"
"875";2016-11-22 14:00:00;2016-11-22 17:00:00;"tp 2ai (patrick ou alaa)";NA;"2016";"Nov";3;"ENSGSI"
"876";2016-11-22 09:00:00;2016-11-22 17:30:00;"module iuvtt";NA;"2016";"Nov";8.5;"IUVTT"
"877";2016-11-21 09:00:00;2016-11-21 17:30:00;"module iuvtt";NA;"2016";"Nov";8.5;"IUVTT"
"878";2016-11-18 09:00:00;2016-11-18 17:00:00;"module iuvtt";NA;"2016";"Nov";8;"IUVTT"
"879";2016-11-17 09:00:00;2016-11-17 17:00:00;"module iuvtt";NA;"2016";"Nov";8;"IUVTT"
"880";2016-11-14 01:00:00;2016-11-15 01:00:00;"fabio absent congés";NA;"2016";"Nov";24;""
"881";2016-11-10 13:00:00;2016-11-10 17:00:00;"reunion génie des produits-fédération";"anthony dufour <anthony.dufour@univ-lorraine.fr> 

pour : laure morel <laure.morel@univ-lorraine.fr> , alain durand <alain.durand@univ-lorraine.fr> , jean-luc.six@univ-lorraine.fr , mauricio.camargo@univ-lorraine.fr <mauricio.camargo@univ-lorraine.fr> , laurent falk <laurent.falk@univ-lorraine.fr> , véronique falk <veronique.falk@univ-lorraine.fr> , philippe marchal <philippe.marchal@univ-lorraine.fr> , christian moyne <christian.moyne@univ-lorraine.fr> , fabrice lemoine <fabrice.lemoine@univ-lorraine.fr> , 'philippe gérardin' <philippe.gerardin@univ-lorraine.fr> , nicolas brosse <nicolas.brosse@univ-lorraine.fr> , pascal boulet <pascal.boulet@univ-lorraine.fr> , eric favre <eric.favre@univ-lorraine.fr> , stephane.andre@univ-lorraine.fr , sebastien.kiesgen@univ-lorraine.fr , sandrine hoppe <sandrine.hoppe@univ-lorraine.fr> , dimitrios meimaroglou <dimitrios.meimaroglou@univ-lorraine.fr> 

besoin d'un rétro projecteur 
";"2016";"Nov";4;""
"882";2016-11-10 08:30:00;2016-11-10 12:30:00;"véloconnecté m. wolf";NA;"2016";"Nov";4;""
"883";2016-11-09 14:00:00;2016-11-09 17:00:00;"visite miguel chili";NA;"2016";"Nov";3;""
"884";2016-11-08 09:00:00;2016-11-08 12:00:00;"tp m1 dg (patrick / alaa)";NA;"2016";"Nov";3;""
"885";2016-11-07 09:00:00;2016-11-07 12:00:00;"visite du lf2l par pascal et laure ?";NA;"2016";"Nov";3;""
"886";2016-11-04 15:00:00;2016-11-04 17:30:00;"réunion lqe";NA;"2016";"Nov";2.5;""
"887";2016-11-04 13:30:00;2016-11-04 15:15:00;"visite rafael cabrera";"rafael cabrera
université de lorraine
sous-directeur en charge des usages du numérique
direction du numérique
site brabois
2 avenue de la forêt de haye
tsa 30601
54518 vandoeuvre cedex
+33 3 72 74 11 13
rafael.cabrera@univ-lorraine.fr
twitter : @pro_rcabrera";"2016";"Nov";1.75;""
"888";2016-11-03 09:00:00;2016-11-03 17:00:00;"communauté et innovations";NA;"2016";"Nov";8;""
"889";2016-11-02 10:00:00;2016-11-02 12:00:00;"innovent pascal lhoste";NA;"2016";"Nov";2;""
"890";2016-10-28 09:30:00;2016-10-28 12:00:00;"réunion projets epa-ccphva mobil'images / pôle culturel";NA;"2016";"Oct";2.5;""
"891";2016-10-27 14:00:00;2016-10-27 15:00:00;"ab securité";NA;"2016";"Oct";1;""
"892";2016-10-25 09:00:00;2016-10-25 17:00:00;"hcers";NA;"2016";"Oct";8;""
"893";2016-10-24 09:00:00;2016-10-24 17:00:00;"hcers";NA;"2016";"Oct";8;""
"894";2016-10-21 09:00:00;2016-10-21 17:00:00;"préparation hceres";NA;"2016";"Oct";8;""
"895";2016-10-14 14:00:00;2016-10-14 17:00:00;"intervention cg (iuvtt + artem)";NA;"2016";"Oct";3;"IUVTT"
"896";2016-10-14 09:00:00;2016-10-14 12:00:00;"2ap groupe (alaa ou patrick)";NA;"2016";"Oct";3;""
"897";2016-10-13 16:00:00;2016-10-13 17:45:00;"conf richard smith";NA;"2016";"Oct";1.75;""
"898";2016-10-12 10:00:00;2016-10-12 10:30:00;"visite m charpentier cran";"
";"2016";"Oct";0.5;""
"899";2016-10-10 09:00:00;2016-10-10 12:15:00;"séance créa enedis";"claudine et julien + 15 personnes";"2016";"Oct";3.25;""
"900";2016-10-07 09:00:00;2016-10-07 12:00:00;"2ap groupe (alaa ou patrick)";NA;"2016";"Oct";3;""
"901";2016-10-05 14:30:00;2016-10-05 17:00:00;"réunion interservice grand nancy / ville de nancy";"28 personnes 
visite du lf2l 30 min max + mise en perspective 
tps de réunion gn/vdn";"2016";"Oct";2.5;""
"902";2016-10-04 10:30:00;2016-10-04 11:00:00;"audit nettoyage";NA;"2016";"Oct";0.5;""
"903";2016-10-03 08:00:00;2016-10-03 12:00:00;"cours o potier";NA;"2016";"Oct";4;""
"904";2016-09-30 14:00:00;2016-09-30 15:30:00;"aiu : ll en mode forum claudine guidat";NA;"2016";"Sep";1.5;"Ingexys P1"
"905";2016-09-30 10:00:00;2016-09-30 12:00:00;"réunion start-up +davy";NA;"2016";"Sep";2;""
"906";2016-09-30 09:00:00;2016-09-30 12:00:00;"2ap avec alaa";NA;"2016";"Sep";3;""
"907";2016-09-30 08:45:00;2016-09-30 18:00:00;"back office humanisme numérique";NA;"2016";"Sep";9.25;""
"908";2016-09-29 18:30:00;2016-09-29 21:45:00;"back office humanisme numérique";NA;"2016";"Sep";3.25;""
"909";2016-09-29 08:45:00;2016-09-29 18:00:00;"back office humanisme numérique";NA;"2016";"Sep";9.25;""
"910";2016-09-29 02:00:00;2016-09-30 02:00:00;"noémie déménage";NA;"2016";"Sep";24;""
"911";2016-09-28 17:15:00;2016-09-28 20:30:00;"back office humanisme numérique";NA;"2016";"Sep";3.25;""
"912";2016-09-28 09:00:00;2016-09-28 17:30:00;"soutenances aiu : ll en mode forum  claudine guidat";NA;"2016";"Sep";8.5;"Ingexys P1"
"913";2016-09-28 08:30:00;2016-09-28 11:30:00;"viste raon l'étape";NA;"2016";"Sep";3;""
"914";2016-09-27 18:15:00;2016-09-27 19:00:00;"installation ll mode forum pour aiu";NA;"2016";"Sep";0.75;"Ingexys P1"
"915";2016-09-27 10:00:00;2016-09-27 12:00:00;"réunion service cst - nicolas beck";"5 personnes espace fablab.

accueil pour présentation rapide de la plateforme et ensuite ils font leur réunion.";"2016";"Sep";2;""
"916";2016-09-27 09:00:00;2016-09-27 17:00:00;"journée grdf";"15 personnes + 3 animateurs";"2016";"Sep";8;""
"917";2016-09-26 09:00:00;2016-09-26 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"918";2016-09-26 02:00:00;2016-10-01 02:00:00;"aiu";NA;"2016";"Sep";120;"Ingexys P1"
"919";2016-09-23 09:00:00;2016-09-23 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"920";2016-09-22 09:00:00;2016-09-22 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"921";2016-09-21 09:00:00;2016-09-21 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"922";2016-09-20 09:00:00;2016-09-20 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"923";2016-09-19 11:00:00;2016-09-19 11:30:00;"entreprise toussaint rdv noémie";"distributeur essuie-mains. 
30 min max. 
";"2016";"Sep";0.5;""
"924";2016-09-19 09:00:00;2016-09-19 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"925";2016-09-19 02:00:00;2016-09-24 02:00:00;"aiu";NA;"2016";"Sep";120;"Ingexys P1"
"926";2016-09-16 09:00:00;2016-09-16 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"927";2016-09-15 16:00:00;2016-09-15 16:30:00;"pa phulpin";NA;"2016";"Sep";0.5;""
"928";2016-09-15 09:00:00;2016-09-15 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"929";2016-09-15 08:00:00;2016-09-15 10:15:00;"viste alsace innovation pour johan";NA;"2016";"Sep";2.25;""
"930";2016-09-14 09:00:00;2016-09-14 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"931";2016-09-12 14:00:00;2016-09-12 17:15:00;"réunion de labo";NA;"2016";"Sep";3.25;""
"932";2016-09-12 09:00:00;2016-09-12 17:30:00;"aiu";NA;"2016";"Sep";8.5;"Ingexys P1"
"933";2016-09-12 02:00:00;2016-09-17 02:00:00;"aiu";NA;"2016";"Sep";120;"Ingexys P1"
"934";2016-09-09 14:00:00;2016-09-09 17:30:00;"accueil exceptionnel groupe étudiant avec handicap aiu";"inscrit par jl sur calendrier : un espace pour 7 dont un étudiant en fauteuil devant réserver à l'avance son transport";"2016";"Sep";3.5;"Ingexys P1"
"935";2016-09-08 11:00:00;2016-09-08 11:30:00;"m eubriet plg distributeurs";NA;"2016";"Sep";0.5;""
"936";2016-09-08 09:00:00;2016-09-08 17:15:00;"journée grdf";"5 équipes de 3 à 5 personnes";"2016";"Sep";8.25;""
"937";2016-09-05 02:00:00;2016-09-10 02:00:00;"aiu";NA;"2016";"Sep";120;"Ingexys P1"
"938";2016-09-02 11:00:00;2016-09-02 12:00:00;"soutenance waldo";NA;"2016";"Sep";1;""
"939";2016-09-02 10:00:00;2016-09-02 11:00:00;"soutenance paola";NA;"2016";"Sep";1;""
"940";2016-09-01 16:00:00;2016-09-01 17:00:00;"soutenance kurt witker";NA;"2016";"Sep";1;""
"941";2016-08-30 12:00:00;2016-08-30 14:00:00;"visite bouygues";NA;"2016";"Aug";2;""
"942";2016-08-30 03:15:00;2016-08-30 06:45:00;"installation visite bouygues";NA;"2016";"Aug";3.5;""
"943";2016-07-30 02:00:00;2016-08-23 02:00:00;"lf2l fermé pour vacances ul";NA;"2016";"Jul";576;""
"944";2016-07-20 02:00:00;2016-07-23 02:00:00;"présence noémie lf2l ?";NA;"2016";"Jul";72;""
"945";2016-07-12 09:00:00;2016-07-12 10:00:00;"rld retrait distributeurs";NA;"2016";"Jul";1;""
"946";2016-07-06 08:30:00;2016-07-06 17:15:00;"atelier diaclimap";NA;"2016";"Jul";8.75;""
"947";2016-07-05 09:00:00;2016-07-05 16:45:00;"journée grdf";NA;"2016";"Jul";7.75;""
"948";2016-07-01 08:15:00;2016-07-01 12:15:00;"maintenance électricité";NA;"2016";"Jul";4;""
"949";2016-06-30 09:00:00;2016-06-30 12:00:00;"agria - johan claire";"besoin de toute la travée + accès à l'eye tracking. 
";"2016";"Jun";3;""
"950";2016-06-30 09:00:00;2016-06-30 09:30:00;"ab sécurité-réparation écran alarme";NA;"2016";"Jun";0.5;""
"951";2016-06-28 16:00:00;2016-06-28 18:00:00;"réunion de préparation aiu";"10 personnes
organisation par jonathan";"2016";"Jun";2;"Ingexys P1"
"952";2016-06-28 09:00:00;2016-06-28 17:00:00;"journée avec pascal lhoste";"olivier merdens impliqué pour la logistique. 
";"2016";"Jun";8;""
"953";2016-06-27 14:00:00;2016-06-27 16:00:00;"formation cic-it - fabio et giovanny";NA;"2016";"Jun";2;""
"954";2016-06-27 10:00:00;2016-06-27 19:00:00;"grdf";"visite + réunion 
25 personnes";"2016";"Jun";9;""
"955";2016-06-24 16:15:00;2016-06-24 18:00:00;"installation grdf";NA;"2016";"Jun";1.75;""
"956";2016-06-24 09:00:00;2016-06-24 17:00:00;"ei-cesi (alaa+patrick)";NA;"2016";"Jun";8;""
"957";2016-06-23 17:00:00;2016-06-23 19:30:00;"inpi";NA;"2016";"Jun";2.5;""
"958";2016-06-23 09:00:00;2016-06-23 16:00:00;"ei-cesi (alaa+patrick)";NA;"2016";"Jun";7;""
"959";2016-06-22 14:00:00;2016-06-22 17:00:00;"visite industriel mi-gso";"organisée par amélie varnier, besoin de laurent et cédric. 
";"2016";"Jun";3;""
"960";2016-06-22 10:00:00;2016-06-22 12:00:00;"pascal lhoste";NA;"2016";"Jun";2;""
"961";2016-06-22 09:00:00;2016-06-22 17:00:00;"ei-cesi (alaa+patrick)";NA;"2016";"Jun";8;""
"962";2016-06-16 09:00:00;2016-06-16 12:30:00;"expé the wiw - johan et eric";NA;"2016";"Jun";3.5;""
"963";2016-06-13 09:00:00;2016-06-13 17:00:00;"journée grdf";NA;"2016";"Jun";8;""
"964";2016-06-10 09:00:00;2016-06-10 17:00:00;"is réunion grand est-frédérique m";NA;"2016";"Jun";8;""
"965";2016-06-08 13:00:00;2016-06-08 15:00:00;"actibac - mauricio";NA;"2016";"Jun";2;"ENSGSI"
"966";2016-05-31 13:30:00;2016-05-31 17:30:00;"gsi - master m1 midi";"alaa présent";"2016";"May";4;""
"967";2016-05-30 09:00:00;2016-05-30 12:00:00;"master midi m1 avec alaa";NA;"2016";"May";3;""
"968";2016-05-27 09:00:00;2016-05-27 17:30:00;"formation de bibliothécaires au fablab ""inventer, créer, expérimenter avec les usagers""";NA;"2016";"May";8.5;""
"969";2016-05-26 02:00:00;2016-05-28 02:00:00;"formation bibliothècaires";NA;"2016";"May";48;""
"970";2016-05-25 10:00:00;2016-05-25 10:30:00;"visite contrôle de onet";NA;"2016";"May";0.5;""
"971";2016-05-25 09:00:00;2016-05-25 12:00:00;"inpi - relecture de la présentation du 23 juin";NA;"2016";"May";3;""
"972";2016-05-24 09:00:00;2016-05-24 12:00:00;"inpi - completion de la présentation du 23 juin";NA;"2016";"May";3;""
"973";2016-05-23 16:00:00;2016-05-23 18:00:00;"réunion meubles lf2l";NA;"2016";"May";2;""
"974";2016-05-23 14:00:00;2016-05-23 15:00:00;"visite main a la pate";NA;"2016";"May";1;""
"975";2016-05-20 09:00:00;2016-05-20 17:30:00;"pidr";NA;"2016";"May";8.5;""
"976";2016-05-19 09:00:00;2016-05-19 17:30:00;"pidr";NA;"2016";"May";8.5;""
